HGT_prl,time,lat,lon,TMP_prl,TMP_2m,APCP_sfc
5774.29,708933600.0,,,285.28223,287.12085,0.0
5777.79,708955200.0,,,285.28223,288.30835,0.0
5782.29,708976800.0,,,284.28223,285.68335,0.0
5784.79,708998400.0,,,283.2666,283.9646,0.0
5781.29,709020000.0,,,283.53223,284.93335,0.0
5783.79,709041600.0,,,284.92285,286.4646,0.0
5785.29,709063200.0,,,284.7041,288.80835,0.0
5787.29,709084800.0,,,286.18848,293.12085,0.0
5788.79,709106400.0,,,286.25098,284.12085,0.0
5790.29,709128000.0,,,285.78223,282.2771,0.0
5791.79,709149600.0,,,284.73535,288.7771,0.0
5792.29,709171200.0,,,285.8291,287.87085,0.0
5789.79,709192800.0,,,285.93848,287.8396,0.0
5788.79,709214400.0,,,286.0166,285.24585,0.0
5790.79,709236000.0,,,286.40723,283.55835,0.0
5759.29,709257600.0,,,282.09473,296.5896,0.0
5759.29,709279200.0,,,282.2666,296.49585,0.0
5761.29,709300800.0,,,283.81348,296.5271,0.0
5761.79,709322400.0,,,283.87598,296.0896,0.0
5761.79,709344000.0,,,283.7666,281.4021,0.0
5759.29,709365600.0,,,283.92285,282.7771,0.0
5759.79,709387200.0,,,285.0166,289.43335,0.0
5759.29,709408800.0,,,285.8916,289.4021,0.0
5755.29,709430400.0,,,286.37598,286.87085,0.0
5755.79,709452000.0,,,286.73535,290.4646,0.0
5753.79,709473600.0,,,286.87598,290.93335,0.0
5754.79,709495200.0,,,285.87598,289.74585,0.0
5754.29,709516800.0,,,285.5791,286.49585,0.0
5756.29,709538400.0,,,284.71973,287.24585,0.0
5754.29,709560000.0,,,284.40723,288.2771,0.0
5759.79,709581600.0,,,283.75098,286.7771,0.0
5758.79,709603200.0,,,284.1416,286.0896,0.0
5760.29,709624800.0,,,283.81348,285.18335,0.0
5761.79,709646400.0,,,284.34473,282.1521,0.0
5764.79,709668000.0,,,283.59473,284.62085,0.0
5766.29,709689600.0,,,283.15723,284.1521,0.0
5767.79,709711200.0,,,283.40723,283.0271,0.0
5768.29,709732800.0,,,284.12598,283.0271,0.0
5768.79,709754400.0,,,284.4541,283.3396,0.0
5769.79,709776000.0,,,285.21973,285.37085,0.0
5773.29,709797600.0,,,285.28223,287.9021,0.0
5774.79,709819200.0,,,284.92285,281.9646,0.0
5774.79,709840800.0,,,284.68848,287.62085,0.0
5777.29,709862400.0,,,284.3916,288.74585,0.0
5774.79,709884000.0,,,284.00098,287.62085,0.0
5773.29,709905600.0,,,285.18848,282.4646,0.0
5771.29,709927200.0,,,285.84473,283.4021,0.0
5743.79,709948800.0,,,282.12598,296.7771,0.0
5745.29,709970400.0,,,284.25098,296.5896,0.0
5748.29,709992000.0,,,283.36035,296.2771,0.0
5749.29,710013600.0,,,283.40723,284.2146,0.0
5748.29,710035200.0,,,283.37598,286.87085,0.0
5747.29,710056800.0,,,283.53223,286.7771,0.0
5747.29,710078400.0,,,284.62598,286.62085,0.0
5747.29,710100000.0,,,285.67285,287.2771,0.0
5743.79,710121600.0,,,286.04785,286.8396,0.0
5745.79,710143200.0,,,286.43848,287.0271,0.0
5741.79,710164800.0,,,285.09473,285.43335,0.0
5737.79,710186400.0,,,285.3291,287.6521,0.0
5741.29,710208000.0,,,284.11035,283.99585,0.0
5738.29,710229600.0,,,284.0166,283.6521,0.0
5741.29,710251200.0,,,284.1416,285.1521,0.0
5743.29,710272800.0,,,283.2666,282.0271,0.0
5744.79,710294400.0,,,283.61035,285.43335,0.0
5746.79,710316000.0,,,284.43848,283.30835,0.0
5746.79,710337600.0,,,283.62598,282.9646,0.0
5746.29,710359200.0,,,283.36035,284.24585,0.0
5750.29,710380800.0,,,284.7041,282.62085,0.0
5751.29,710402400.0,,,283.86035,284.0271,0.0
5751.29,710424000.0,,,283.40723,284.5271,0.0
5752.29,710445600.0,,,283.36035,287.93335,0.0
5752.79,710467200.0,,,283.09473,286.49585,0.0
5755.29,710488800.0,,,282.46973,285.18335,0.0
5755.29,710510400.0,,,282.56348,284.74585,0.0
5758.79,710532000.0,,,283.1416,281.3396,0.0
5756.79,710553600.0,,,284.29785,285.6521,0.0
5753.29,710575200.0,,,284.1416,287.5271,0.0
5754.79,710596800.0,,,284.3916,285.49585,0.0
5751.79,710618400.0,,,285.23535,279.80835,0.0
5727.29,710640000.0,,,283.71973,289.12085,0.0
5727.79,710661600.0,,,284.04785,293.93335,0.0
5734.29,710683200.0,,,283.71973,283.3396,0.0
5733.79,710704800.0,,,283.31348,285.9646,0.0
5735.79,710726400.0,,,283.50098,284.80835,0.0
5736.79,710748000.0,,,283.31348,284.37085,0.0
5732.79,710769600.0,,,284.8916,286.2146,0.0
5732.79,710791200.0,,,283.92285,284.99585,0.0
5733.79,710812800.0,,,284.50098,285.74585,0.0
5731.29,710834400.0,,,283.87598,283.7771,0.0
5729.79,710856000.0,,,284.68848,286.62085,0.0
5726.29,710877600.0,,,283.25098,283.0271,0.0
5726.79,710899200.0,,,283.0166,280.12085,0.0
5727.79,710920800.0,,,282.75098,281.0896,0.0
5727.79,710942400.0,,,282.53223,283.0896,0.0
5729.29,710964000.0,,,282.9541,283.62085,0.0
5731.79,710985600.0,,,283.18848,283.4646,0.0
5731.79,711007200.0,,,283.48535,284.55835,0.0
5731.79,711028800.0,,,283.98535,282.9646,0.0
5732.79,711050400.0,,,283.81348,282.30835,0.0
5732.29,711072000.0,,,283.5166,284.6521,0.0
5730.79,711093600.0,,,282.84473,284.6521,0.0
5732.79,711115200.0,,,282.54785,285.12085,0.0
5733.79,711136800.0,,,280.98535,285.30835,0.0
5734.29,711158400.0,,,281.56348,284.37085,0.0
5733.29,711180000.0,,,282.0791,279.80835,0.015625
5734.79,711201600.0,,,282.0791,285.5896,0.0
5735.79,711223200.0,,,281.12598,277.7146,0.078125
5735.29,711244800.0,,,283.65723,284.2146,0.0
5736.29,711266400.0,,,283.09473,284.9021,0.0
5732.29,711288000.0,,,283.75098,285.87085,0.0
5730.29,711309600.0,,,283.53223,272.18335,0.0
5711.79,711331200.0,,,283.8916,283.24585,0.0
5713.79,711352800.0,,,282.96973,282.4646,0.0
5718.79,711374400.0,,,284.56348,284.5271,0.0
5715.79,711396000.0,,,284.11035,285.3396,0.0
5720.29,711417600.0,,,284.15723,287.12085,0.0
5722.79,711439200.0,,,283.87598,285.8396,0.0
5721.29,711460800.0,,,283.9541,281.2771,0.0
5717.29,711482400.0,,,283.59473,284.5271,0.0
5718.79,711504000.0,,,283.1416,283.24585,0.0
5720.29,711525600.0,,,282.92285,283.5896,0.0
5717.29,711547200.0,,,282.96973,284.2771,0.0
5716.29,711568800.0,,,282.50098,279.30835,0.0
5713.79,711590400.0,,,282.25098,279.68335,0.0
5714.79,711612000.0,,,282.03223,279.12085,0.0
5716.29,711633600.0,,,282.12598,278.93335,0.0
5717.79,711655200.0,,,282.00098,281.55835,0.0
5716.79,711676800.0,,,283.42285,281.30835,0.0
5716.79,711698400.0,,,283.53223,281.55835,0.0
5717.79,711720000.0,,,282.36035,283.55835,0.0
5718.29,711741600.0,,,282.23535,281.1521,0.0
5716.29,711763200.0,,,281.03223,283.5896,0.0
5714.29,711784800.0,,,281.7666,285.49585,0.0
5714.29,711806400.0,,,282.17285,286.99585,0.0
5713.29,711828000.0,,,282.34473,284.6521,0.0
5713.79,711849600.0,,,282.00098,286.4646,0.0
5711.79,711871200.0,,,282.50098,283.7771,0.0
5710.29,711892800.0,,,282.12598,285.6521,0.0
5713.79,711914400.0,,,282.12598,285.5271,0.0
5713.79,711936000.0,,,282.5166,279.05835,0.0
5712.29,711957600.0,,,282.92285,285.68335,0.0
5712.79,711979200.0,,,283.5166,282.4021,0.0
5711.79,712000800.0,,,282.42285,275.0271,0.0
5692.29,712022400.0,,,284.8291,285.37085,0.0
5696.79,712044000.0,,,282.7041,280.80835,0.0
5701.29,712065600.0,,,283.50098,278.0271,0.0
5700.29,712087200.0,,,284.06348,281.4646,0.0
5702.79,712108800.0,,,284.50098,286.6521,0.0
5704.79,712130400.0,,,284.00098,284.8396,0.0
5705.29,712152000.0,,,283.1416,283.5896,0.0
5706.29,712173600.0,,,282.15723,281.37085,0.0
5706.29,712195200.0,,,282.2666,281.05835,0.0
5706.29,712216800.0,,,282.87598,280.37085,0.0
5705.79,712238400.0,,,282.25098,275.87085,0.0
5703.29,712260000.0,,,281.98535,280.93335,0.0
5701.29,712281600.0,,,281.71973,278.7771,0.0
5703.29,712303200.0,,,281.62598,278.3396,0.0
5703.79,712324800.0,,,282.03223,278.18335,0.0
5705.79,712346400.0,,,283.17285,280.9021,0.0
5706.29,712368000.0,,,282.78223,280.37085,0.0
5702.29,712389600.0,,,281.5166,283.12085,0.0
5704.29,712411200.0,,,281.50098,282.9646,0.0
5705.29,712432800.0,,,281.03223,279.5271,0.0
5701.29,712454400.0,,,286.46973,268.0896,0.0
5695.79,712476000.0,,,284.48535,264.8396,0.0
5696.29,712497600.0,,,283.75098,263.87085,0.0
5693.29,712519200.0,,,282.28223,272.30835,0.359375
5688.29,712540800.0,,,282.2666,270.49585,0.0078125
5688.79,712562400.0,,,282.29785,267.8396,0.0
5684.79,712584000.0,,,282.43848,273.43335,0.0
5689.29,712605600.0,,,282.8291,280.5271,0.0
5692.29,712627200.0,,,283.18848,286.74585,0.0
5691.79,712648800.0,,,282.9541,283.68335,0.0
5694.29,712670400.0,,,282.9541,277.0271,0.0
5694.29,712692000.0,,,282.2666,267.24585,0.0
5677.29,712713600.0,,,284.21973,280.87085,0.0
5678.29,712735200.0,,,284.61035,280.1521,0.0
5681.79,712756800.0,,,282.12598,278.12085,0.0
5684.79,712778400.0,,,282.84473,283.93335,0.0
5683.79,712800000.0,,,283.79785,280.05835,0.0
5687.29,712821600.0,,,283.5166,281.74585,0.0
5688.29,712843200.0,,,282.42285,285.0271,0.0
5689.79,712864800.0,,,281.7041,280.4646,0.0
5691.79,712886400.0,,,281.23535,279.7146,0.0
5694.29,712908000.0,,,281.31348,278.05835,0.0
5693.29,712929600.0,,,281.29785,278.9646,0.0
5691.29,712951200.0,,,281.6416,278.2146,0.0
5690.29,712972800.0,,,281.8291,280.8396,0.0
5690.29,712994400.0,,,282.96973,280.4021,0.0
5692.29,713016000.0,,,283.50098,282.6521,0.0
5694.79,713037600.0,,,281.5791,281.87085,0.0
5696.79,713059200.0,,,283.31348,275.1521,0.0
5693.79,713080800.0,,,284.23535,258.80835,0.0
5692.79,713102400.0,,,283.53223,255.24585,0.0
5688.29,713124000.0,,,282.9541,254.99585,0.046875
5688.29,713145600.0,,,285.11035,249.2771,0.0
5686.79,713167200.0,,,287.23535,253.24585,0.0
5685.29,713188800.0,,,288.06348,254.62085,0.0
5678.29,713210400.0,,,287.71973,255.30835,0.03125
5674.29,713232000.0,,,286.40723,253.99585,0.078125
5674.29,713253600.0,,,286.40723,254.3396,7.3467274e-14
5674.79,713275200.0,,,283.48535,262.62085,0.0
5678.79,713296800.0,,,281.53223,270.2146,0.09375
5680.79,713318400.0,,,282.56348,270.9646,0.0
5682.29,713340000.0,,,281.46973,265.4646,0.0
5682.29,713361600.0,,,282.23535,265.6521,0.0
5682.29,713383200.0,,,282.7666,259.5271,0.1328125
5659.79,713404800.0,,,285.90723,281.4021,0.0
5660.29,713426400.0,,,285.18848,279.5896,0.0
5663.79,713448000.0,,,282.18848,273.49585,0.0
5667.79,713469600.0,,,281.71973,281.0271,0.0
5667.29,713491200.0,,,282.6416,275.12085,0.0
5671.79,713512800.0,,,283.06348,281.49585,0.0
5671.29,713534400.0,,,282.11035,282.12085,0.0
5674.29,713556000.0,,,281.6416,279.0896,0.0
5677.79,713577600.0,,,281.18848,280.0896,0.0
5679.29,713599200.0,,,280.9541,281.1521,0.0
5679.79,713620800.0,,,281.23535,279.18335,0.0
5680.29,713642400.0,,,282.0791,281.2146,0.0
5679.79,713664000.0,,,283.36035,281.6521,0.0
5679.29,713685600.0,,,281.37598,277.3396,0.0
5682.29,713707200.0,,,283.54785,276.12085,0.0
5684.79,713728800.0,,,283.04785,255.4021,0.0
5684.29,713750400.0,,,282.54785,254.3396,0.0
5680.79,713772000.0,,,282.3291,248.3396,0.0
5683.29,713793600.0,,,281.86035,252.7146,0.0
5678.29,713815200.0,,,281.5791,253.4021,0.0
5676.29,713836800.0,,,282.6416,255.18335,0.0
5676.29,713858400.0,,,285.34473,254.37085,0.0
5675.79,713880000.0,,,285.65723,258.6521,0.0
5666.29,713901600.0,,,286.2041,244.5896,0.0
5661.29,713923200.0,,,285.65723,252.18335,0.0
5662.79,713944800.0,,,284.48535,256.5896,0.0
5664.79,713966400.0,,,281.93848,247.37085,0.0
5668.79,713988000.0,,,279.25098,257.5896,0.0
5673.29,714009600.0,,,277.18848,264.2771,3.8145702e-14
5673.29,714031200.0,,,280.65723,251.9646,0.0
5673.79,714052800.0,,,280.36035,260.9021,0.0
5673.79,714074400.0,,,282.6416,252.7146,0.0
5644.29,714096000.0,,,285.2666,280.93335,0.0
5645.79,714117600.0,,,285.03223,278.4021,0.0
5648.79,714139200.0,,,282.7666,273.24585,1.7780916e-15
5651.29,714160800.0,,,282.8291,272.68335,0.03125
5652.79,714182400.0,,,282.36035,273.43335,0.0
5654.29,714204000.0,,,282.53223,280.37085,0.0
5656.79,714225600.0,,,281.90723,281.18335,0.0
5658.79,714247200.0,,,282.62598,281.6521,0.0
5662.79,714268800.0,,,281.67285,282.18335,0.0
5664.79,714290400.0,,,281.17285,279.5271,0.0
5665.29,714312000.0,,,281.90723,280.87085,0.0
5665.79,714333600.0,,,282.87598,280.05835,0.0
5667.29,714355200.0,,,283.54785,274.5271,0.0
5669.29,714376800.0,,,280.5791,246.5271,0.0
5662.79,714398400.0,,,279.71973,249.7771,0.0
5669.29,714420000.0,,,281.0166,249.30835,0.0
5668.79,714441600.0,,,279.4541,252.93335,0.0
5660.79,714463200.0,,,279.71973,247.7771,0.0
5663.29,714484800.0,,,280.54785,255.9021,0.0
5663.79,714506400.0,,,282.0791,260.9021,0.0
5660.29,714528000.0,,,283.2666,260.4021,0.0
5656.79,714549600.0,,,283.12598,257.68335,0.0
5655.79,714571200.0,,,284.17285,258.37085,0.0
5654.79,714592800.0,,,286.8916,250.87085,0.0
5649.29,714614400.0,,,284.81348,253.62085,0.0
5651.79,714636000.0,,,284.86035,245.9021,0.0
5654.79,714657600.0,,,282.09473,242.3396,0.0
5657.29,714679200.0,,,282.2041,253.2771,0.0
5659.79,714700800.0,,,279.50098,244.87085,0.0
5660.79,714722400.0,,,278.75098,247.87085,0.0078125
5662.79,714744000.0,,,274.18848,247.4021,0.0078125
5661.79,714765600.0,,,279.84473,258.5271,0.0
5626.79,714787200.0,,,284.06348,279.87085,0.015625
5629.79,714808800.0,,,282.28223,279.37085,0.09375
5634.79,714830400.0,,,282.29785,275.3396,0.015625
5638.29,714852000.0,,,281.96973,274.3396,0.0
5639.29,714873600.0,,,280.67285,276.24585,0.0
5642.29,714895200.0,,,280.5166,283.4021,0.0
5643.79,714916800.0,,,281.21973,282.2771,0.0
5645.79,714938400.0,,,281.78223,281.37085,0.0
5649.29,714960000.0,,,281.3916,280.30835,0.0
5650.29,714981600.0,,,281.75098,280.9646,0.0
5652.29,715003200.0,,,282.7666,280.37085,0.0
5653.79,715024800.0,,,284.23535,273.0271,0.0
5655.79,715046400.0,,,277.50098,247.24585,0.0
5650.79,715068000.0,,,276.17285,246.0896,8.424771e-14
5652.29,715089600.0,,,278.92285,251.3396,0.0
5650.29,715111200.0,,,278.42285,251.2146,0.0
5647.29,715132800.0,,,278.43848,254.2771,0.0
5645.29,715154400.0,,,279.25098,255.3396,0.0
5646.79,715176000.0,,,281.75098,257.55835,0.0
5643.29,715197600.0,,,281.42285,257.30835,0.0
5641.29,715219200.0,,,282.15723,259.8396,0.0
5639.29,715240800.0,,,283.7666,261.4646,0.0
5637.79,715262400.0,,,284.23535,259.30835,0.0
5636.79,715284000.0,,,284.34473,254.0271,0.0
5637.79,715305600.0,,,284.71973,250.5271,0.0
5640.79,715327200.0,,,283.06348,250.12085,0.0
5643.29,715348800.0,,,277.7666,244.05835,0.0
5645.79,715370400.0,,,277.59473,240.93335,0.0
5644.79,715392000.0,,,278.92285,241.24585,0.0
5647.79,715413600.0,,,276.40723,243.12085,0.0
5647.79,715435200.0,,,273.21973,245.7146,3.9827516e-14
5644.29,715456800.0,,,277.25098,248.0271,0.0
5613.29,715478400.0,,,279.90723,275.1521,0.3828125
5618.29,715500000.0,,,280.75098,275.9021,0.28125
5623.29,715521600.0,,,278.53223,270.0271,0.2265625
5626.29,715543200.0,,,280.65723,274.3396,0.046875
5628.79,715564800.0,,,280.75098,273.30835,0.09375
5629.79,715586400.0,,,280.00098,280.9021,0.0
5631.29,715608000.0,,,281.2666,281.6521,0.0
5632.29,715629600.0,,,281.75098,278.2146,0.0
5634.29,715651200.0,,,282.09473,281.5271,0.0
5635.29,715672800.0,,,282.36035,280.3396,0.0
5639.29,715694400.0,,,281.04785,266.4021,0.0
5640.29,715716000.0,,,276.1416,248.05835,0.171875
5638.29,715737600.0,,,278.31348,248.49585,0.0
5635.79,715759200.0,,,278.7666,251.62085,0.0
5634.29,715780800.0,,,279.21973,249.24585,0.0
5629.29,715802400.0,,,279.09473,254.5896,0.0
5630.29,715824000.0,,,279.92285,253.55835,0.0
5628.79,715845600.0,,,279.7666,255.7771,0.0
5629.29,715867200.0,,,279.90723,255.9021,0.0
5628.29,715888800.0,,,281.68848,246.74585,0.0
5627.79,715910400.0,,,280.23535,252.12085,0.7421875
5626.29,715932000.0,,,282.11035,250.80835,0.71875
5626.79,715953600.0,,,281.09473,254.7771,0.34375
5630.79,715975200.0,,,282.67285,256.18335,0.0
5630.79,715996800.0,,,281.43848,255.18335,0.0
5631.29,716018400.0,,,280.3291,247.12085,0.0
5631.29,716040000.0,,,280.96973,255.5896,0.0
5633.79,716061600.0,,,278.81348,253.6521,0.0
5631.79,716083200.0,,,277.18848,243.80835,0.0
5632.29,716104800.0,,,276.42285,242.7771,0.0
5630.29,716126400.0,,,277.0791,251.4646,0.0
5631.29,716148000.0,,,276.7041,245.5896,0.0
5602.29,716169600.0,,,277.3291,268.55835,1.484375
5606.29,716191200.0,,,277.7666,269.0271,3.109375
5609.79,716212800.0,,,276.79785,265.62085,1.2109375
5611.79,716234400.0,,,277.75098,266.18335,0.0
5615.79,716256000.0,,,278.79785,272.2771,0.03125
5617.29,716277600.0,,,279.92285,277.62085,1.046875
5618.29,716299200.0,,,281.3916,279.99585,0.0
5619.29,716320800.0,,,281.90723,279.80835,0.0
5620.29,716342400.0,,,281.3916,274.05835,0.0
5623.79,716364000.0,,,278.86035,271.2146,0.0
5624.79,716385600.0,,,276.11035,251.0271,0.0
5624.79,716407200.0,,,277.46973,253.87085,0.0
5626.29,716428800.0,,,277.68848,255.93335,0.4140625
5620.29,716450400.0,,,276.7666,247.43335,0.328125
5617.29,716472000.0,,,277.5791,247.24585,0.0
5614.29,716493600.0,,,277.79785,251.37085,0.0
5613.29,716515200.0,,,279.46973,255.30835,0.015625
5612.79,716536800.0,,,278.65723,255.12085,0.09375
5611.79,716558400.0,,,279.50098,255.05835,6.121666e-14
5613.79,716580000.0,,,278.43848,252.74585,0.0078125
5613.79,716601600.0,,,279.31348,252.4021,0.0
5614.79,716623200.0,,,280.0791,255.3396,0.0
5616.29,716644800.0,,,280.37598,256.2146,0.0
5615.79,716666400.0,,,280.56348,255.12085,0.0
5613.29,716688000.0,,,280.17285,254.7146,0.0
5616.29,716709600.0,,,279.4541,250.43335,0.0
5618.29,716731200.0,,,278.09473,249.37085,0.0
5617.79,716752800.0,,,278.17285,252.2771,0.0
5617.29,716774400.0,,,278.15723,255.3396,0.0
5615.79,716796000.0,,,279.25098,253.0896,0.0
5617.79,716817600.0,,,277.78223,252.43335,0.0
5617.79,716839200.0,,,276.78223,254.49585,0.0
5587.79,716860800.0,,,276.68848,270.4646,3.78125
5590.79,716882400.0,,,276.3916,264.6521,1.4296875
5594.29,716904000.0,,,275.90723,260.68335,0.03125
5598.29,716925600.0,,,277.11035,265.5271,0.0
5601.29,716947200.0,,,276.17285,267.4646,0.046875
5602.29,716968800.0,,,275.8291,263.7771,0.1015625
5604.29,716990400.0,,,276.62598,268.2771,0.0
5605.79,717012000.0,,,277.28223,265.0896,0.0
5608.29,717033600.0,,,275.11035,253.43335,0.0
5611.29,717055200.0,,,275.36035,255.80835,0.0
5614.79,717076800.0,,,274.7041,258.05835,1.21875
5613.79,717098400.0,,,274.00098,250.37085,1.1953125
5605.79,717120000.0,,,275.2666,243.6521,0.015625
5601.79,717141600.0,,,275.6416,249.2146,0.0
5605.29,717163200.0,,,276.36035,249.2146,0.0
5601.29,717184800.0,,,276.15723,249.24585,0.0
5597.79,717206400.0,,,277.1416,250.93335,0.0
5598.79,717228000.0,,,278.3291,252.80835,0.0
5598.79,717249600.0,,,278.81348,254.05835,0.0
5595.29,717271200.0,,,277.9541,251.99585,0.0
5596.29,717292800.0,,,278.8291,251.9646,0.0
5598.29,717314400.0,,,278.87598,251.2146,0.0
5598.79,717336000.0,,,277.78223,247.24585,0.0
5598.29,717357600.0,,,277.37598,251.5896,0.0
5599.29,717379200.0,,,277.71973,251.62085,0.0
5601.79,717400800.0,,,278.31348,253.18335,0.0
5603.29,717422400.0,,,279.8291,253.30835,0.0
5603.29,717444000.0,,,277.03223,249.6521,0.0
5602.79,717465600.0,,,280.4541,257.2771,0.0
5603.29,717487200.0,,,279.59473,257.05835,0.0
5604.79,717508800.0,,,276.7666,254.4646,0.0
5604.79,717530400.0,,,276.5791,252.68335,0.0
5571.29,717552000.0,,,273.4541,277.2771,0.6484375
5574.29,717573600.0,,,274.48535,278.1521,1.8984375
5577.79,717595200.0,,,274.98535,275.4021,0.5390625
5581.79,717616800.0,,,274.2041,276.30835,0.203125
5584.29,717638400.0,,,274.50098,273.99585,0.203125
5586.29,717660000.0,,,274.92285,260.8396,0.0703125
5589.79,717681600.0,,,272.90723,251.30835,0.03125
5591.29,717703200.0,,,273.40723,255.12085,0.4453125
5594.79,717724800.0,,,273.75098,259.12085,0.6953125
5596.79,717746400.0,,,274.61035,257.0896,1.484375
5592.29,717768000.0,,,273.2041,243.43335,0.15625
5586.29,717789600.0,,,274.43848,245.93335,0.0
5589.79,717811200.0,,,276.61035,248.0896,0.0
5580.79,717832800.0,,,278.79785,253.24585,0.0
5586.79,717854400.0,,,281.11035,257.12085,0.0
5585.29,717876000.0,,,283.86035,269.5896,0.0
5583.79,717897600.0,,,279.56348,255.87085,0.0
5584.29,717919200.0,,,277.98535,250.7771,0.0
5585.29,717940800.0,,,277.37598,246.2771,0.0
5585.79,717962400.0,,,277.59473,251.74585,0.0
5586.29,717984000.0,,,277.8916,247.9021,0.0
5584.79,718005600.0,,,277.92285,243.74585,0.0
5587.29,718027200.0,,,278.2666,246.5896,0.015625
5587.79,718048800.0,,,278.23535,248.80835,0.40625
5587.79,718070400.0,,,277.84473,247.49585,0.0
5588.79,718092000.0,,,279.93848,252.2771,0.0
5589.79,718113600.0,,,278.79785,251.4021,0.0
5588.79,718135200.0,,,277.36035,258.7146,0.0
5587.79,718156800.0,,,277.81348,258.5896,0.0
5588.79,718178400.0,,,278.28223,259.12085,0.0
5589.79,718200000.0,,,273.67285,256.0271,0.0
5591.29,718221600.0,,,278.7041,255.1521,0.0
5553.29,718243200.0,,,273.87598,276.93335,0.0
5557.29,718264800.0,,,273.6416,279.9646,0.0
5560.79,718286400.0,,,273.7666,281.18335,0.0
5566.29,718308000.0,,,273.78223,279.5271,1.046875
5570.29,718329600.0,,,273.28223,279.0896,3.5078125
5571.29,718351200.0,,,274.56348,270.55835,7.40625
5569.79,718372800.0,,,272.68848,258.9646,2.515625
5564.79,718394400.0,,,272.4541,250.74585,0.1328125
5564.79,718416000.0,,,272.54785,240.30835,0.0
5564.29,718437600.0,,,274.78223,243.2146,0.0
5559.79,718459200.0,,,277.42285,253.55835,0.0
5564.29,718480800.0,,,277.2666,260.4646,0.0
5571.79,718502400.0,,,269.34473,260.8396,0.0
5573.29,718524000.0,,,268.9541,265.5271,0.0
5574.79,718545600.0,,,270.28223,265.8396,0.0
5574.29,718567200.0,,,271.34473,268.37085,0.0
5574.79,718588800.0,,,268.81348,268.62085,0.0
5573.79,718610400.0,,,270.53223,267.6521,0.0
5574.29,718632000.0,,,280.78223,270.05835,0.0
5576.29,718653600.0,,,282.21973,266.5896,0.0
5576.29,718675200.0,,,279.09473,254.5271,0.0
5577.29,718696800.0,,,277.92285,250.7146,0.0
5577.29,718718400.0,,,277.96973,249.87085,0.0
5578.29,718740000.0,,,277.7666,250.9646,0.0
5577.29,718761600.0,,,278.56348,249.4646,0.0
5579.79,718783200.0,,,279.23535,256.7146,0.0
5578.29,718804800.0,,,275.1416,252.49585,0.0
5579.79,718826400.0,,,277.0166,260.5271,0.0
5577.79,718848000.0,,,276.93848,259.9646,0.0
5575.79,718869600.0,,,274.50098,252.37085,0.0
5575.29,718891200.0,,,275.00098,254.0271,0.0
5572.79,718912800.0,,,273.43848,246.12085,0.0
5530.79,718934400.0,,,271.68848,275.7146,0.0
5534.29,718956000.0,,,272.34473,274.0271,0.015625
5538.29,718977600.0,,,273.06348,264.5271,0.0
5542.79,718999200.0,,,272.3291,274.49585,0.6875
5546.79,719020800.0,,,272.7041,272.8396,0.3671875
5549.29,719042400.0,,,274.09473,267.4021,8.6015625
5546.29,719064000.0,,,270.3916,256.49585,1.75
5539.79,719085600.0,,,270.11035,250.7146,1.1328125
5538.79,719107200.0,,,274.92285,253.74585,0.0
5545.29,719128800.0,,,274.3291,255.2146,0.0
5532.79,719150400.0,,,277.50098,260.1521,0.0
5550.29,719172000.0,,,269.75098,262.5896,0.0
5555.29,719193600.0,,,270.78223,264.43335,0.0
5558.79,719215200.0,,,270.50098,266.30835,0.0
5559.29,719236800.0,,,270.59473,267.1521,0.0
5560.29,719258400.0,,,270.12598,266.05835,0.0
5560.29,719280000.0,,,269.62598,264.6521,0.0
5560.79,719301600.0,,,268.65723,265.0271,0.0
5560.79,719323200.0,,,267.65723,264.0271,0.015625
5560.79,719344800.0,,,267.42285,262.93335,0.03125
5560.79,719366400.0,,,269.3916,264.55835,0.0
5561.79,719388000.0,,,276.3291,262.68335,0.0
5562.79,719409600.0,,,278.34473,258.49585,0.0
5562.29,719431200.0,,,278.21973,255.49585,0.0
5561.79,719452800.0,,,276.11035,256.2771,0.0
5563.29,719474400.0,,,274.0791,257.4021,0.0
5562.79,719496000.0,,,274.5166,258.2146,0.0
5563.79,719517600.0,,,275.71973,254.62085,0.0
5563.79,719539200.0,,,276.09473,251.55835,0.0
5560.29,719560800.0,,,274.3291,244.7146,0.0
5558.79,719582400.0,,,273.71973,248.12085,0.0
5556.29,719604000.0,,,273.81348,247.18335,0.0
5854.955,719625600.0,,,291.0014,300.48657,0.03125
5855.955,719647200.0,,,290.90765,300.58032,0.03125
5854.955,719668800.0,,,290.64203,300.33032,0.140625
5853.955,719690400.0,,,290.6264,300.11157,0.515625
5855.955,719712000.0,,,290.7514,300.01782,0.609375
5854.955,719733600.0,,,290.7514,299.98657,0.265625
5853.955,719755200.0,,,290.98578,299.92407,0.234375
5852.955,719776800.0,,,291.47015,300.04907,7.771561e-15
5851.955,719798400.0,,,291.0639,300.29907,0.015625
5851.955,719820000.0,,,289.6889,300.26782,0.03125
5849.955,719841600.0,,,290.59515,300.29907,1.5625
5849.955,719863200.0,,,290.36078,299.83032,2.25
5849.955,719884800.0,,,290.36078,299.70532,1.359375
5849.955,719906400.0,,,290.7514,299.92407,0.265625
5846.955,719928000.0,,,290.14203,300.01782,0.0
5844.955,719949600.0,,,290.23578,299.36157,0.125
5843.955,719971200.0,,,289.39203,299.83032,0.125
